Sex,Subject#,Group#,Condition,Rank,Role,Round,Round_centred,Proposer_Keep,Proposer_Send,Responder_decision,Responder_attempted_reject,Rejected_offer,Reject_occur,Reject_alt,Rminus1_Reject,Earnings,filter_$,GreedyOffer,EqualOffer,Grip_strength
female,161,41,Hard,2,Responder,15,12,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,161,41,Hard,2,Responder,16,13,65,35,4,Yes,35,Yes,Yes,No,7.7,Not Selected,Yes,No,
female,161,41,Hard,2,Responder,17,14,20,80,,No,,No,No,Yes,26.7,Not Selected,No,Yes,
female,161,41,Hard,2,Responder,18,15,35,65,,No,,No,No,No,21.7,Not Selected,No,No,
female,161,41,Hard,2,Responder,19,16,70,30,4,Yes,30,No,No,No,6,Not Selected,Yes,No,
female,161,41,Hard,2,Responder,20,17,8,92,,No,,No,No,No,30.7,Not Selected,No,No,
female,162,41,Hard,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,162,41,Hard,3,Responder,2,-1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,162,41,Hard,3,Responder,3,0,35,65,8,Yes,65,No,No,No,13.7,Not Selected,No,No,
female,162,41,Hard,3,Responder,4,1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,162,41,Hard,3,Responder,5,2,40,60,10,Yes,60,No,No,No,10,Not Selected,No,No,
female,162,41,Hard,3,Responder,6,3,10,90,,No,,No,No,No,30,Not Selected,No,No,
female,162,41,Hard,3,Responder,7,4,37,63,,No,,No,No,No,21,Not Selected,No,No,
female,162,41,Hard,3,Responder,8,5,22,78,,No,,No,No,No,26,Not Selected,No,Yes,
female,162,41,Hard,3,Responder,9,6,64,36,10,Yes,36,No,No,No,2,Not Selected,Yes,No,
female,162,41,Hard,3,Responder,10,7,10,90,10,Yes,90,No,No,No,20,Not Selected,No,No,
female,162,41,Hard,3,Responder,11,8,50,50,10,Yes,50,No,No,No,6.7,Not Selected,No,No,
female,162,41,Hard,3,Responder,12,9,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,162,41,Hard,3,Responder,13,10,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,162,41,Hard,3,Responder,14,11,45,55,10,Yes,55,No,No,No,8.3,Not Selected,No,No,
female,162,41,Hard,3,Responder,15,12,50,50,10,Yes,50,No,No,No,6.7,Not Selected,No,No,
female,162,41,Hard,3,Responder,16,13,65,35,10,Yes,35,Yes,Yes,No,1.7,Not Selected,Yes,No,
female,162,41,Hard,3,Responder,17,14,20,80,,No,,No,No,Yes,26.7,Not Selected,No,Yes,
female,162,41,Hard,3,Responder,18,15,35,65,,No,,No,No,No,21.7,Not Selected,No,No,
female,162,41,Hard,3,Responder,19,16,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,162,41,Hard,3,Responder,20,17,8,92,,No,,No,No,No,30.7,Not Selected,No,No,
female,163,41,Hard,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
female,163,41,Hard,1,Proposer,2,-1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,163,41,Hard,1,Proposer,3,0,35,65,,No,,No,No,No,35,Selected,No,No,
female,163,41,Hard,1,Proposer,4,1,25,75,,No,,No,No,No,25,Selected,No,Yes,
female,163,41,Hard,1,Proposer,5,2,40,60,,No,,No,No,No,40,Selected,No,No,
female,163,41,Hard,1,Proposer,6,3,10,90,,No,,No,No,No,10,Selected,No,No,
female,163,41,Hard,1,Proposer,7,4,37,63,,No,,No,No,No,37,Selected,No,No,
female,163,41,Hard,1,Proposer,8,5,22,78,,No,,No,No,No,22,Selected,No,Yes,
female,163,41,Hard,1,Proposer,9,6,64,36,,No,,No,No,No,64,Selected,Yes,No,
female,163,41,Hard,1,Proposer,10,7,10,90,,No,,No,No,No,10,Selected,No,No,
female,163,41,Hard,1,Proposer,11,8,50,50,,No,,No,No,No,50,Selected,No,No,
female,163,41,Hard,1,Proposer,12,9,25,75,,No,,No,No,No,25,Selected,No,Yes,
female,163,41,Hard,1,Proposer,13,10,70,30,,No,,No,No,No,70,Selected,Yes,No,
female,163,41,Hard,1,Proposer,14,11,45,55,,No,,No,No,No,45,Selected,No,No,
female,163,41,Hard,1,Proposer,15,12,50,50,,No,,No,No,No,50,Selected,No,No,
female,163,41,Hard,1,Proposer,16,13,65,35,,No,,Yes,Yes,No,0,Selected,Yes,No,
female,163,41,Hard,1,Proposer,17,14,20,80,,No,,No,No,Yes,20,Selected,No,Yes,
female,163,41,Hard,1,Proposer,18,15,35,65,,No,,No,No,No,35,Selected,No,No,
female,163,41,Hard,1,Proposer,19,16,70,30,,No,,No,No,No,70,Selected,Yes,No,
female,163,41,Hard,1,Proposer,20,17,8,92,,No,,No,No,No,8,Selected,No,No,
female,164,41,Hard,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,164,41,Hard,4,Responder,2,-1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,164,41,Hard,4,Responder,3,0,35,65,,No,,No,No,No,21.7,Not Selected,No,No,
female,164,41,Hard,4,Responder,4,1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,164,41,Hard,4,Responder,5,2,40,60,,No,,No,No,No,20,Not Selected,No,No,
female,164,41,Hard,4,Responder,6,3,10,90,,No,,No,No,No,30,Not Selected,No,No,
female,164,41,Hard,4,Responder,7,4,37,63,,No,,No,No,No,21,Not Selected,No,No,
female,164,41,Hard,4,Responder,8,5,22,78,,No,,No,No,No,26,Not Selected,No,Yes,
female,164,41,Hard,4,Responder,9,6,64,36,10,Yes,36,No,No,No,2,Not Selected,Yes,No,
female,164,41,Hard,4,Responder,10,7,10,90,,No,,No,No,No,30,Not Selected,No,No,
female,164,41,Hard,4,Responder,11,8,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,164,41,Hard,4,Responder,12,9,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,164,41,Hard,4,Responder,13,10,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,164,41,Hard,4,Responder,14,11,45,55,,No,,No,No,No,18.3,Not Selected,No,No,
female,164,41,Hard,4,Responder,15,12,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,164,41,Hard,4,Responder,16,13,65,35,10,Yes,35,Yes,Yes,No,1.7,Not Selected,Yes,No,
female,164,41,Hard,4,Responder,17,14,20,80,,No,,No,No,Yes,26.7,Not Selected,No,Yes,
female,164,41,Hard,4,Responder,18,15,35,65,,No,,No,No,No,21.7,Not Selected,No,No,
female,164,41,Hard,4,Responder,19,16,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,164,41,Hard,4,Responder,20,17,8,92,,No,,No,No,No,30.7,Not Selected,No,No,
female,165,42,Hard,2,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,3,0,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,4,1,70,30,1,Yes,30,No,No,No,9,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,5,2,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,6,3,70,30,5,Yes,30,No,No,No,5,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,7,4,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,8,5,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,9,6,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,10,7,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,11,8,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,12,9,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,13,10,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,14,11,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,15,12,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,16,13,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,17,14,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,18,15,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,19,16,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,165,42,Hard,2,Responder,20,17,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,3,0,70,30,1,Yes,30,No,No,No,9,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,4,1,70,30,2,Yes,30,No,No,No,8,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,5,2,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,6,3,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,7,4,70,30,9,Yes,30,No,No,No,1,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,8,5,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,9,6,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,10,7,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,11,8,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,12,9,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,13,10,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,14,11,70,30,1,Yes,30,No,No,No,9,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,15,12,70,30,1,Yes,30,No,No,No,9,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,16,13,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,17,14,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,18,15,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,19,16,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,166,42,Hard,3,Responder,20,17,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,167,42,Hard,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
male,167,42,Hard,1,Proposer,2,-1,70,30,,No,,No,No,No,70,Not Selected,Yes,No,
male,167,42,Hard,1,Proposer,3,0,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,4,1,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,5,2,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,6,3,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,7,4,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,8,5,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,9,6,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,10,7,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,11,8,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,12,9,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,13,10,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,14,11,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,15,12,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,16,13,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,17,14,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,18,15,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,19,16,70,30,,No,,No,No,No,70,Selected,Yes,No,
male,167,42,Hard,1,Proposer,20,17,70,30,,No,,No,No,No,70,Selected,Yes,No,
female,168,42,Hard,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,3,0,70,30,8,Yes,30,No,No,No,2,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,4,1,70,30,5,Yes,30,No,No,No,5,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,5,2,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,6,3,70,30,9,Yes,30,No,No,No,1,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,7,4,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,8,5,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,9,6,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,10,7,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,11,8,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,12,9,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,13,10,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,14,11,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,15,12,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,16,13,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,17,14,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,18,15,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,19,16,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,168,42,Hard,4,Responder,20,17,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,169,43,Hard,2,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,169,43,Hard,2,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,169,43,Hard,2,Responder,3,0,50,50,5,Yes,50,No,No,No,11.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,4,1,25,75,7,Yes,75,No,No,No,18,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,5,2,50,50,8,Yes,50,No,No,No,8.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,6,3,25,75,10,Yes,75,No,No,No,15,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,7,4,50,50,2,Yes,50,No,No,No,14.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,8,5,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,9,6,50,50,7,Yes,50,Yes,Yes,No,9.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,10,7,50,50,7,Yes,50,No,No,Yes,9.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,11,8,25,75,5,Yes,75,No,No,No,20,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,12,9,50,50,7,Yes,50,No,No,No,9.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,13,10,25,75,3,Yes,75,No,No,No,22,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,14,11,50,50,1,Yes,50,No,No,No,15.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,15,12,25,75,7,Yes,75,No,No,No,18,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,16,13,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,17,14,25,75,10,Yes,75,No,No,No,15,Not Selected,No,Yes,
female,169,43,Hard,2,Responder,18,15,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,169,43,Hard,2,Responder,19,16,10,90,5,Yes,90,No,No,No,25,Not Selected,No,No,
female,169,43,Hard,2,Responder,20,17,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,170,43,Hard,3,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,170,43,Hard,3,Responder,3,0,50,50,9,Yes,50,No,No,No,7.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,4,1,25,75,10,Yes,75,No,No,No,15,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,5,2,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,6,3,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,7,4,50,50,7,Yes,50,No,No,No,9.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,8,5,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,9,6,50,50,7,Yes,50,Yes,Yes,No,9.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,10,7,50,50,7,Yes,50,No,No,Yes,9.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,11,8,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,12,9,50,50,7,Yes,50,No,No,No,9.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,13,10,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,14,11,50,50,5,Yes,50,No,No,No,11.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,15,12,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,16,13,50,50,2,Yes,50,No,No,No,14.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,17,14,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,170,43,Hard,3,Responder,18,15,50,50,7,Yes,50,No,No,No,9.7,Not Selected,No,No,
male,170,43,Hard,3,Responder,19,16,10,90,,No,,No,No,No,30,Not Selected,No,No,
male,170,43,Hard,3,Responder,20,17,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
male,171,43,Hard,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
male,171,43,Hard,1,Proposer,2,-1,70,30,,No,,No,No,No,70,Not Selected,Yes,No,
male,171,43,Hard,1,Proposer,3,0,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,4,1,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,5,2,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,6,3,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,7,4,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,8,5,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,9,6,50,50,,No,,Yes,Yes,No,0,Selected,No,No,
male,171,43,Hard,1,Proposer,10,7,50,50,,No,,No,No,Yes,50,Selected,No,No,
male,171,43,Hard,1,Proposer,11,8,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,12,9,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,13,10,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,14,11,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,15,12,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,16,13,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,17,14,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,171,43,Hard,1,Proposer,18,15,50,50,,No,,No,No,No,50,Selected,No,No,
male,171,43,Hard,1,Proposer,19,16,10,90,,No,,No,No,No,10,Selected,No,No,
male,171,43,Hard,1,Proposer,20,17,50,50,,No,,No,No,No,50,Selected,No,No,
female,172,43,Hard,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,172,43,Hard,4,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,172,43,Hard,4,Responder,3,0,50,50,7,Yes,50,No,No,No,9.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,4,1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,5,2,50,50,7,Yes,50,No,No,No,9.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,6,3,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,7,4,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,8,5,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,9,6,50,50,10,Yes,50,Yes,Yes,No,6.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,10,7,50,50,10,Yes,50,No,No,Yes,6.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,11,8,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,12,9,50,50,10,Yes,50,No,No,No,6.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,13,10,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,14,11,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,15,12,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,16,13,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,17,14,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,172,43,Hard,4,Responder,18,15,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
female,172,43,Hard,4,Responder,19,16,10,90,,No,,No,No,No,30,Not Selected,No,No,
female,172,43,Hard,4,Responder,20,17,50,50,,No,,No,No,No,16.7,Not Selected,No,No,
male,173,44,Hard,2,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,3,0,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,4,1,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,5,2,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,6,3,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,7,4,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,8,5,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,9,6,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,10,7,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,11,8,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,12,9,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,13,10,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,14,11,70,30,10,Yes,30,Yes,Yes,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,15,12,40,60,,No,,No,No,Yes,20,Not Selected,No,No,
male,173,44,Hard,2,Responder,16,13,40,60,,No,,No,No,No,20,Not Selected,No,No,
male,173,44,Hard,2,Responder,17,14,55,45,10,Yes,45,No,No,No,5,Not Selected,No,No,
male,173,44,Hard,2,Responder,18,15,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,19,16,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,173,44,Hard,2,Responder,20,17,70,30,10,Yes,30,No,No,No,0,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,3,0,70,30,3,Yes,30,No,No,No,7,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,4,1,70,30,5,Yes,30,No,No,No,5,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,5,2,70,30,3,Yes,30,No,No,No,7,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,6,3,70,30,7,Yes,30,No,No,No,3,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,7,4,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,8,5,70,30,7,Yes,30,No,No,No,3,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,9,6,70,30,7,Yes,30,No,No,No,3,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,10,7,70,30,7,Yes,30,No,No,No,3,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,11,8,70,30,8,Yes,30,No,No,No,2,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,12,9,70,30,8,Yes,30,No,No,No,2,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,13,10,70,30,9,Yes,30,No,No,No,1,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,14,11,70,30,8,Yes,30,Yes,Yes,No,2,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,15,12,40,60,8,Yes,60,No,No,Yes,12,Not Selected,No,No,
female,174,44,Hard,4,Responder,16,13,40,60,8,Yes,60,No,No,No,12,Not Selected,No,No,
female,174,44,Hard,4,Responder,17,14,55,45,8,Yes,45,No,No,No,7,Not Selected,No,No,
female,174,44,Hard,4,Responder,18,15,70,30,8,Yes,30,No,No,No,2,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,19,16,70,30,8,Yes,30,No,No,No,2,Not Selected,Yes,No,
female,174,44,Hard,4,Responder,20,17,70,30,8,Yes,30,No,No,No,2,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,2,-1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,3,0,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,4,1,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,5,2,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,6,3,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,7,4,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,8,5,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,9,6,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
male,175,44,Hard,3,Responder,10,7,70,30,,No,,No,No,No,10,Not Selected,Yes,No,
