id,DG_order,sessionid,playerid,date,treatmentdg,muslim,a2,living_cond,b1,b5,b6,b15,dg_statement1,dg_statement2,type,age,rel_firstidentity,tanzania,intervdgGhana1,intervdgGhana2,intervdgGhana3,intervdgGhana4,intervdgGhana5,c_intervdgGhana6,intervdgTanz1,intervdgTanz2,intervdgTanz3,intervdgTanz4,intervdgTanz5,c_intervdgTanz6,sessionGhana1,sessionGhana2,sessionGhana3,sessionGhana4,sessionGhana5,sessionGhana6,sessionGhana7,sessionGhana8,sessionGhana9,sessionGhana10,sessionGhana11,sessionGhana12,sessionGhana13,sessionGhana14,c_sessionGhana15,sessionTanz1,sessionTanz2,sessionTanz3,sessionTanz4,sessionTanz5,sessionTanz6,sessionTanz7,sessionTanz8,sessionTanz9,sessionTanz10,sessionTanz11,sessionTanz12,sessionTanz13,sessionTanz14,c_sessionTanz15,treatDG1,treatDG2,treatDG3,state3_1,state3_2,state3_3,fdg1,fdg2,samer,discrDG,negative_discri,positive_discri,female,fraction_dg,b3,b4,b8,b9,b10,b11,b12,b13,equal,order,rounddiscr_v1
529,1,13,21,1803,Control,yes,no schooling,Same,A few times a week,yes,yes,yes,agree,agree,Accra,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.1,Other religion,Positive,No,1,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,agree,disagree,strongly agree,strongly agree,0,0,1
529,2,13,21,1803,Control,yes,no schooling,Same,A few times a week,yes,yes,yes,agree,agree,Accra,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.1,Same religion,Positive,No,1,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,agree,disagree,strongly agree,strongly agree,0,0,1
530,1,13,22,1803,One true religion,yes,some primary,Much worse,A few times a week,yes,yes,yes,agree,agree,Accra,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.1,Same religion,Negative,Negative,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,0,1,1
530,2,13,22,1803,One true religion,yes,some primary,Much worse,A few times a week,yes,yes,yes,agree,agree,Accra,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.1,Other religion,Negative,Negative,0,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,0,1,1
531,1,13,23,1803,Universal love,yes,no schooling,Same,About once a week,yes,yes,yes,agree,agree,Accra,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,1,1,0
531,2,13,23,1803,Universal love,yes,no schooling,Same,About once a week,yes,yes,yes,agree,agree,Accra,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,1,1,0
532,1,13,24,1803,Control,yes,some primary,worse,About once a week,yes,yes,no,agree,agree,Accra,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.1,Same religion,Negative,Negative,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,agree,uncertain,strongly agree,strongly agree,0,1,1
532,2,13,24,1803,Control,yes,some primary,worse,About once a week,yes,yes,no,agree,agree,Accra,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.1,Other religion,Negative,Negative,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,agree,uncertain,strongly agree,strongly agree,0,1,1
533,1,13,25,1803,One true religion,yes,no schooling,Better,About once a month,yes,yes,yes,agree,agree,Accra,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0,Same religion,Negative,Negative,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,0,1,1
533,2,13,25,1803,One true religion,yes,no schooling,Better,About once a month,yes,yes,yes,agree,agree,Accra,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0,Other religion,Negative,Negative,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,0,1,1
534,1,13,26,1803,Universal love,yes,no schooling,Same,A few times a week,yes,yes,yes,disagree,agree,Accra,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,1,1,0
534,2,13,26,1803,Universal love,yes,no schooling,Same,A few times a week,yes,yes,yes,disagree,agree,Accra,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,1,1,0
535,1,13,27,1803,Control,yes,some primary,Better,About once a week,yes,yes,yes,agree,agree,Accra,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,strongly agree,disagree,strongly agree,strongly disagree,1,1,0
535,2,13,27,1803,Control,yes,some primary,Better,About once a week,yes,yes,yes,agree,agree,Accra,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,agree,strongly agree,disagree,strongly agree,strongly disagree,1,1,0
536,1,13,28,1803,One true religion,yes,no schooling,Same,A few times a week,yes,yes,no,neutral,neutral,Accra,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,strongly agree,strongly agree,1,0,0
536,2,13,28,1803,One true religion,yes,no schooling,Same,A few times a week,yes,yes,no,neutral,neutral,Accra,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,uncertain,strongly agree,strongly agree,1,0,0
537,1,13,29,1803,Universal love,no,no schooling,Much worse,A few times a year,yes,yes,yes,agree,agree,Accra,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life," Although I sometimes question his existence, I do believe in God",strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,1,0
537,2,13,29,1803,Universal love,no,no schooling,Much worse,A few times a year,yes,yes,yes,agree,agree,Accra,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life," Although I sometimes question his existence, I do believe in God",strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,1,0
538,1,13,30,1803,Control,yes,no schooling,Better,About once a month,yes,yes,yes,agree,agree,Accra,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Other religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,1,0,1
538,2,13,30,1803,Control,yes,no schooling,Better,About once a month,yes,yes,yes,agree,agree,Accra,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Same religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,1,0,1
539,1,13,31,1803,One true religion,yes,secondary completed,worse,A few times a week,yes,yes,yes,agree,disagree,Accra,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.4,0.4,Other religion,No,No,0,0,0.4,Prayer is a regular part of my daily life," Although I sometimes question his existence, I do believe in God",strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
539,2,13,31,1803,One true religion,yes,secondary completed,worse,A few times a week,yes,yes,yes,agree,disagree,Accra,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.4,0.4,Same religion,No,No,0,0,0.4,Prayer is a regular part of my daily life," Although I sometimes question his existence, I do believe in God",strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
540,1,13,32,1803,Universal love,yes,primary completed,Much better,About once a week,yes,yes,,agree,agree,Accra,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.1,Other religion,Positive,No,1,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,0,0,1
540,2,13,32,1803,Universal love,yes,primary completed,Much better,About once a week,yes,yes,,agree,agree,Accra,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.2,0.1,Same religion,Positive,No,1,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,0,0,1
541,1,13,33,1803,Control,yes,some primary,Better,Never,yes,yes,yes,agree,agree,Accra,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0.1,0.1,Other religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
541,2,13,33,1803,Control,yes,some primary,Better,Never,yes,yes,yes,agree,agree,Accra,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0.1,0.1,Same religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,0,1
542,1,13,34,1803,One true religion,yes,secondary completed,Better,Never,yes,yes,yes,agree,agree,Accra,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Same religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,1,1,1
542,2,13,34,1803,One true religion,yes,secondary completed,Better,Never,yes,yes,yes,agree,agree,Accra,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Other religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,1,1,1
543,1,13,35,1803,Universal love,yes,primary completed,Better,A few times a week,yes,yes,yes,agree,agree,Accra,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.3,0.3,Same religion,No,No,0,0,0.3,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,1
543,2,13,35,1803,Universal love,yes,primary completed,Better,A few times a week,yes,yes,yes,agree,agree,Accra,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0.3,0.3,Other religion,No,No,0,0,0.3,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,1
544,1,13,36,1803,Control,yes,some primary,Better,A few times a year,yes,yes,yes,agree,agree,Accra,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Same religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,uncertain,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,1,1
544,2,13,36,1803,Control,yes,some primary,Better,A few times a year,yes,yes,yes,agree,agree,Accra,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.2,0.2,Other religion,No,No,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,uncertain,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,1,1
545,1,13,37,1803,One true religion,yes,no schooling,Better,A few times a week,yes,yes,yes,agree,agree,Accra,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0,Same religion,Negative,Negative,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,,strongly agree,strongly agree,disagree,0,1,1
545,2,13,37,1803,One true religion,yes,no schooling,Better,A few times a week,yes,yes,yes,agree,agree,Accra,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0,0.1,0,Other religion,Negative,Negative,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,,strongly agree,strongly agree,disagree,0,1,1
546,1,13,38,1803,Universal love,yes,no schooling,Same,About once a week,yes,yes,yes,agree,agree,Accra,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Same religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,0
546,2,13,38,1803,Universal love,yes,no schooling,Same,About once a week,yes,yes,yes,agree,agree,Accra,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0,Other religion,No,No,0,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,1,1,0
547,1,13,39,1803,Control,yes,some primary,worse,About once a week,yes,yes,no,agree,agree,Accra,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0.3,0.2,Same religion,Negative,Negative,0,1,0.3,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,0,1,1
547,2,13,39,1803,Control,yes,some primary,worse,About once a week,yes,yes,no,agree,agree,Accra,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0.3,0.2,Other religion,Negative,Negative,0,1,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,0,1,1
548,1,13,40,1803,One true religion,yes,some primary,worse,A few times a week,yes,yes,yes,agree,agree,Accra,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Other religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,0,1
548,2,13,40,1803,One true religion,yes,some primary,worse,A few times a week,yes,yes,yes,agree,agree,Accra,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.1,0.1,Same religion,No,No,0,1,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,1,0,1
549,1,13,41,1803,Universal love,yes,some secondary,,A few times a week,yes,yes,yes,disagree,agree,Accra,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,Other religion,Negative,Negative,0,0,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,0,0,0
549,2,13,41,1803,Universal love,yes,some secondary,,A few times a week,yes,yes,yes,disagree,agree,Accra,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,Same religion,Negative,Negative,0,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,0,0,0
550,1,13,42,1803,Control,yes,some secondary,Much worse,A few times a week,yes,yes,yes,agree,agree,Accra,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.5,0.5,Other religion,No,No,0,0,0.5,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,agree,strongly disagree,strongly disagree,1,0,1
550,2,13,42,1803,Control,yes,some secondary,Much worse,A few times a week,yes,yes,yes,agree,agree,Accra,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0.5,0.5,Same religion,No,No,0,0,0.5,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,agree,strongly disagree,strongly disagree,1,0,1
551,1,13,43,1803,One true religion,yes,no schooling,Same,A few times a week,yes,yes,yes,agree,agree,Accra,82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.1,Other religion,Positive,No,1,0,0.2,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,strongly agree,agree,strongly disagree,strongly agree,strongly disagree,0,0,1
551,2,13,43,1803,One true religion,yes,no schooling,Same,A few times a week,yes,yes,yes,agree,agree,Accra,82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,agree,0,0,0.2,0.1,Same religion,Positive,No,1,0,0.1,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,agree,strongly agree,agree,strongly disagree,strongly agree,strongly disagree,0,0,1
552,1,13,44,1803,Universal love,yes,some secondary,Better,About once a week,yes,yes,yes,agree,agree,Accra,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0.5,0,Other religion,Positive,No,1,1,0.5,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
552,2,13,44,1803,Universal love,yes,some secondary,Better,About once a week,yes,yes,yes,agree,agree,Accra,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,disagree,0,0.5,0,Same religion,Positive,No,1,1,0,Prayer is a regular part of my daily life,I am  sure  that  God  really  exists  and  that  He  is active  in  my  life,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,0,0,1
